15.318,-2.4148,16.379
15.381,-1.7566,16.434
15.618,-1.6206,16.181
16.126,-1.8743,15.527
15.462,-2.0683,16.277
15.811,-1.8331,15.908
15.405,-1.7061,16.261
15.473,-1.9933,16.122
16.249,-1.4759,15.304
15.665,-1.259,16.04
15.842,-1.779,15.727
30.873,-1.606,-14.225
30.53,-1.6327,-14.251
30.53,-1.6327,-14.251
28.268,-1.4002,-14.709
27.866,-1.3299,-14.585
27.866,-1.3299,-14.585
28.233,-1.4892,-13.724
28.233,-1.4892,-13.724
