14.077,-2.2724,14.598
14.145,-1.6146,14.652
14.387,-1.4813,14.401
14.902,-1.7411,13.755
14.225,-1.9275,14.496
14.582,-1.6962,14.132
11.834,4.1609,23.62
11.636,3.9104,23.554
12.164,3.7097,22.45
12.214,4.2839,23.223
11.864,3.7927,23.033
3.412,-19.413,-2.2782
3.0813,-19.495,-2.3306
3.0813,-19.495,-2.3306
17.066,12.012,-13.9
16.802,12.016,-14.235
16.802,12.016,-14.235
16.539,12.849,-13.862
16.539,12.849,-13.862
