13.52,-1.267,14.181
13.668,-1.1609,14.254
13.722,-1.0532,14.192
13.684,-0.92262,14.004
13.64,-1.15,14.159
13.668,-1.0359,14.112
13.529,-1.1376,14.194
13.592,-1.1473,14.237
13.907,-0.93435,13.943
13.306,-0.75925,13.915
13.851,-0.98576,14.147
30.768,-1.7698,-14.369
30.425,-1.7965,-14.399
30.425,-1.7965,-14.399
31.795,-3.6491,-21.179
31.37,-3.6765,-21.17
31.37,-3.6765,-21.17
31.501,-3.5141,-20.244
31.501,-3.5141,-20.244
