15.557,-2.019,16.125
15.59,-1.7828,16.124
15.689,-1.7419,16.023
15.84,-1.8383,15.841
15.651,-1.8862,16.043
15.728,-1.8292,15.967
15.582,-1.8507,16.119
15.616,-1.9247,16.083
15.922,-1.7198,15.765
15.688,-1.3702,16.239
15.883,-1.8795,15.917
30.768,-1.7701,-14.37
30.425,-1.7968,-14.399
30.425,-1.7968,-14.399
31.796,-3.649,-21.179
31.37,-3.6764,-21.17
31.37,-3.6764,-21.17
31.501,-3.514,-20.244
31.501,-3.514,-20.244
