0.81638,0.17936,0.54896,0.79694
-0.17733,0.98248,-0.057302,0.06889
-0.54962,-0.050566,0.83388,2.9595
0.80688,0.18531,0.5609,0.75137
-0.18091,0.98142,-0.063993,0.079199
-0.56233,-0.049837,0.82541,2.8808
0.79747,0.19204,0.57198,0.87032
-0.18469,0.98019,-0.071599,0.0083645
-0.5744,-0.048541,0.81713,2.9117
0.78684,0.19831,0.58443,0.8721
-0.1885,0.97894,-0.078399,-0.024214
-0.58767,-0.048477,0.80765,2.9427
0.77481,0.20447,0.59822,0.91919
-0.1923,0.97764,-0.085085,0.0002126
-0.60224,-0.049114,0.7968,3.115
0.76361,0.20617,0.61188,0.91449
-0.19396,0.97713,-0.087187,-0.079521
-0.61586,-0.052102,0.78613,3.0874
0.75323,0.20826,0.62392,1.0457
-0.19564,0.97656,-0.08978,-0.05527
-0.62799,-0.054442,0.77631,3.1146
0.74498,0.20982,0.63323,0.99108
-0.19618,0.97618,-0.092644,-0.052515
-0.63758,-0.055212,0.7684,2.975
0.73676,0.21072,0.64248,0.97432
-0.19695,0.97588,-0.094225,-0.059004
-0.64684,-0.057115,0.76048,2.8921
0.73084,0.21149,0.64896,1.0545
-0.19686,0.97569,-0.096274,-0.082564
-0.65354,-0.057396,0.75471,2.9322
0.72521,0.2121,0.65504,1.2445
-0.19574,0.97563,-0.099189,-0.12355
-0.66011,-0.056284,0.74905,3.1758
0.71947,0.21347,0.6609,1.1622
-0.19598,0.97532,-0.10168,-0.09474
-0.6663,-0.056367,0.74355,3.0052
0.71145,0.2151,0.66901,1.1381
-0.19662,0.97491,-0.10436,-0.14212
-0.67467,-0.057288,0.73589,3.0712
0.70312,0.21778,0.6769,1.1394
-0.19819,0.97424,-0.10758,-0.078544
-0.68289,-0.058513,0.72817,2.9568
0.6931,0.22082,0.68619,0.96192
-0.19946,0.97351,-0.11182,-0.079579
-0.6927,-0.059361,0.71878,2.9065
0.67855,0.22427,0.69948,0.97722
-0.20086,0.97261,-0.117,-0.091474
-0.70656,-0.061105,0.70501,2.9802
0.66503,0.22748,0.71133,0.86366
-0.2019,0.97178,-0.12202,-0.043025
-0.71901,-0.062471,0.69219,2.8957
0.65402,0.22924,0.72091,0.93749
-0.20347,0.97117,-0.12423,-0.056606
-0.7286,-0.065439,0.68181,2.8303
0.64412,0.23017,0.72948,0.97713
-0.20609,0.97061,-0.12427,-0.12532
-0.73664,-0.070295,0.67262,2.8435
0.63695,0.23094,0.7355,0.97664
-0.20909,0.97006,-0.12352,-0.14356
-0.742,-0.075104,0.66617,2.6717
0.63129,0.23213,0.73999,1.0652
-0.21262,0.9694,-0.1227,-0.15864
-0.74583,-0.079876,0.66133,2.6752
0.62504,0.23468,0.74448,0.88595
-0.21634,0.96845,-0.12366,-0.13153
-0.75002,-0.083775,0.65609,2.4521
0.61696,0.23762,0.75027,0.83244
-0.22,0.9674,-0.12547,-0.034792
-0.75562,-0.087651,0.64912,2.4826
0.61152,0.23979,0.75402,0.94868
-0.2235,0.96651,-0.1261,-0.12552
-0.75901,-0.091412,0.64463,2.4865
0.60894,0.23914,0.75631,0.82292
-0.22759,0.96606,-0.12221,-0.11203
-0.75986,-0.097713,0.6427,2.0742
0.60968,0.2387,0.75585,0.82117
-0.22655,0.96628,-0.12242,-0.11031
-0.75958,-0.096602,0.6432,2.0771
0.63644,0.21869,0.73967,1.1455
-0.22978,0.96918,-0.088831,-0.955
-0.7363,-0.11342,0.66708,1.7238
0.64099,0.21919,0.73559,1.2177
-0.23673,0.96809,-0.082183,-1.099
-0.73013,-0.12146,0.67242,1.6432
0.4848,0.35608,0.79885,-0.39774
-0.2798,0.92851,-0.24407,2.2077
-0.82866,-0.10519,0.54978,4.127
0.61037,0.2632,0.74711,0.46667
-0.2614,0.95728,-0.12368,-0.080804
-0.74774,-0.1198,0.65309,1.6228
0.6223,0.26645,0.73603,0.39744
-0.26692,0.95616,-0.12047,0.049966
-0.73586,-0.12149,0.66614,1.4945
0.63234,0.26974,0.72621,-0.199
-0.27276,0.95492,-0.11719,0.13052
-0.72508,-0.12398,0.67741,1.0752
0.64278,0.27476,0.71508,-0.14791
-0.27995,0.95315,-0.11459,0.010132
-0.71307,-0.12653,0.68958,1.1322
0.64962,0.28045,0.70664,-0.22896
-0.28601,0.95134,-0.11465,0.064601
-0.70441,-0.12763,0.69822,1.1241
0.6593,0.28619,0.69529,-0.0015454
-0.29252,0.94951,-0.11346,0.13103
-0.69265,-0.12858,0.70972,1.1308
0.67414,0.29363,0.67772,-0.10219
-0.29849,0.94762,-0.11366,0.065731
-0.6756,-0.12567,0.72648,0.84726
0.69014,0.30141,0.65792,-0.34389
-0.30407,0.94577,-0.11432,0.17229
-0.6567,-0.12115,0.74436,0.42843
0.70856,0.30925,0.63427,-0.12495
-0.31027,0.94384,-0.11357,0.012522
-0.63377,-0.11633,0.76472,0.64951
0.72282,0.31865,0.61318,-0.64956
-0.31613,0.94152,-0.11662,0.30927
-0.61449,-0.10955,0.78128,0.13989
0.73847,0.32775,0.58928,-0.57237
-0.32138,0.93935,-0.11971,0.25259
-0.59277,-0.10098,0.79901,0.05029
0.75421,0.33698,0.56356,-0.53245
-0.32759,0.93693,-0.12182,0.26914
-0.56907,-0.09274,0.81704,0.0054885
0.76839,0.34816,0.53699,-0.68907
-0.33494,0.93376,-0.12614,0.39165
-0.54534,-0.082938,0.8341,-0.047878
0.78567,0.35793,0.50459,-0.61842
-0.34192,0.93097,-0.128,0.34822
-0.51558,-0.071967,0.85382,-0.42807
0.80397,0.36694,0.46797,-0.74761
-0.34926,0.92827,-0.12784,0.37805
-0.48131,-0.060661,0.87445,-0.63074
0.82199,0.37539,0.42826,-0.70249
-0.3575,0.9255,-0.12506,0.3241
-0.4433,-0.050309,0.89496,-0.79446
0.8387,0.38342,0.38674,-0.82777
-0.36608,0.9227,-0.1209,0.33998
-0.4032,-0.040182,0.91423,-0.81801
0.85245,0.39153,0.34646,-0.97058
-0.37523,0.91964,-0.11602,0.35243
-0.36404,-0.031097,0.93086,-1.0786
0.8638,0.40003,0.3063,-0.99246
-0.38494,0.91624,-0.11102,0.37095
-0.32506,-0.022007,0.94544,-1.0059
0.87431,0.4081,0.26273,-0.98602
-0.39476,0.91285,-0.10425,0.35586
-0.28238,-0.012569,0.95922,-1.135
0.88384,0.41521,0.21546,-0.95799
-0.40354,0.90972,-0.097764,0.37527
-0.23661,-0.00054101,0.97161,-1.2
0.89209,0.42086,0.1645,-0.99467
-0.41124,0.90703,-0.090392,0.40158
-0.18725,0.012987,0.98223,-1.4927
0.89841,0.42489,0.11101,-0.84457
-0.41761,0.9048,-0.08334,0.45381
-0.13585,0.028515,0.99032,-1.5923
0.90197,0.4282,0.05562,-0.73797
-0.424,0.90267,-0.073576,0.39724
-0.081711,0.04278,0.99574,-1.9261
0.90214,0.43144,0.0017944,-0.83233
-0.43052,0.90047,-0.061652,0.42922
-0.028215,0.054846,0.9981,-1.6385
0.8996,0.43277,-0.058482,-0.68531
-0.43546,0.89907,-0.045274,0.37092
0.032986,0.066195,0.99726,-1.9185
0.89338,0.43339,-0.11855,-0.81529
-0.43941,0.89781,-0.029156,0.42799
0.093803,0.07814,0.99252,-1.8214
0.88385,0.43255,-0.17809,-0.77875
-0.44188,0.89696,-0.014472,0.46796
0.15348,0.091485,0.98391,-1.9818
0.8713,0.43064,-0.23535,-0.81394
-0.44282,0.89661,0.0012125,0.41044
0.21154,0.10316,0.97191,-2.0607
0.85526,0.4281,-0.29201,-0.87469
-0.44326,0.89625,0.015684,0.49822
0.26843,0.11602,0.95629,-1.9828
0.83659,0.42423,-0.34662,-0.87114
-0.44225,0.8964,0.029694,0.45397
0.32331,0.12845,0.93753,-2.1746
0.81697,0.41858,-0.39667,-0.92096
-0.43988,0.89713,0.040718,0.59074
0.37291,0.14122,0.91706,-2.4578
0.7971,0.41141,-0.44201,-1.0114
-0.43689,0.89822,0.048188,0.64003
0.41685,0.1547,0.89572,-2.6278
0.77322,0.40293,-0.48968,-0.70514
-0.43277,0.8997,0.056961,0.63101
0.46352,0.16787,0.87004,-2.8431
0.74295,0.39243,-0.54224,-0.79837
-0.4259,0.90211,0.069324,0.54057
0.51636,0.17944,0.83736,-2.4827
0.70714,0.3797,-0.59647,-0.48201
-0.41715,0.90516,0.081665,0.41558
0.57091,0.19107,0.79847,-2.8283
0.66854,0.36705,-0.64679,-0.29112
-0.40799,0.90817,0.093665,0.5334
0.62177,0.20127,0.75689,-3.1293
0.62798,0.35469,-0.69271,-0.3106
-0.39964,0.91075,0.10404,0.43751
0.66778,0.2115,0.71368,-3.1145
0.58441,0.34145,-0.73612,-0.37383
-0.39229,0.91299,0.11204,0.52445
0.71033,0.22329,0.66751,-3.0842
0.53326,0.32724,-0.78009,0.050187
-0.38423,0.91524,0.12127,0.42772
0.75365,0.23507,0.6138,-3.3626
0.47942,0.31305,-0.81985,-0.13537
-0.3784,0.91665,0.12873,0.56699
0.79182,0.24852,0.55791,-3.2231
0.42057,0.30406,-0.85479,0.01019
-0.37542,0.91605,0.14114,0.42363
0.82594,0.26155,0.49941,-3.3301
0.36025,0.29538,-0.88486,0.57263
-0.37293,0.91505,0.15363,0.3274
0.85507,0.27465,0.4398,-3.7159
0.29732,0.28351,-0.91171,0.68467
-0.36996,0.9145,0.16373,0.30867
0.88019,0.28862,0.37679,-3.7127
0.23123,0.27178,-0.93417,0.76306
-0.36754,0.91344,0.17478,0.21384
0.9008,0.30293,0.3111,-3.6192
0.16142,0.25908,-0.95227,0.59313
-0.3629,0.9129,0.18685,0.32497
0.91774,0.31542,0.24138,-3.565
0.09288,0.2468,-0.96461,0.64958
-0.35746,0.91247,0.19904,0.3265
0.9293,0.32632,0.17297,-3.6923
0.02457,0.23479,-0.97174,1.0418
-0.35067,0.91229,0.21156,0.2758
0.93618,0.33556,0.10475,-3.6708
-0.04363,0.22204,-0.97406,1.1205
-0.34126,0.91303,0.22341,0.27108
0.93896,0.34215,0.035937,-3.7258
-0.10742,0.20922,-0.97195,1.0051
-0.32972,0.91478,0.23335,0.23206
0.93795,0.34554,-0.029276,-3.8691
-0.17064,0.19818,-0.9652,1.3604
-0.31628,0.91671,0.24414,0.23865
0.93319,0.34694,-0.093752,-3.7911
-0.2334,0.18763,-0.95411,1.8726
-0.30241,0.91854,0.25462,0.055371
0.92416,0.34796,-0.15764,-3.6518
-0.29726,0.17573,-0.93849,1.6925
-0.28702,0.92101,0.26337,0.22253
0.91063,0.34766,-0.22334,-3.6211
-0.36269,0.15914,-0.91822,2.1224
-0.27158,0.92449,0.2675,-0.06692
0.89146,0.34639,-0.29209,-3.3855
-0.42701,0.14116,-0.89316,2.0843
-0.25622,0.92837,0.26923,-0.039836
0.86718,0.34381,-0.36026,-3.3829
-0.49166,0.12077,-0.86237,2.0315
-0.24199,0.93238,0.26854,-0.021433
0.83649,0.34071,-0.42919,-3.359
-0.54347,0.10086,-0.83335,2.4787
-0.2343,0.93507,0.26597,0.017026
0.80607,0.3398,-0.48455,-3.4376
-0.58441,0.081482,-0.80736,2.8751
-0.23214,0.93657,0.26256,-0.02418
0.77755,0.34086,-0.52842,-3.6445
-0.6251,0.061979,-0.77808,2.6713
-0.23031,0.93782,0.25973,0.037051
0.74579,0.34156,-0.57196,-3.7236
-0.66337,0.040614,-0.74719,2.6981
-0.2296,0.93932,0.2549,0.10933
0.7122,0.34064,-0.61378,-3.7312
-0.70024,0.019675,-0.71364,2.6426
-0.22912,0.94055,0.25075,0.032591
0.67614,0.33909,-0.6541,-3.7423
-0.73722,-0.0021299,-0.67565,2.8219
-0.22819,0.94202,0.24601,-0.041044
0.63595,0.33554,-0.69496,-3.4466
-0.77203,-0.02481,-0.6351,2.8855
-0.2272,0.94399,0.23931,-0.036859
0.59359,0.32905,-0.73442,-3.3107
-0.80671,-0.047479,-0.58903,2.8608
-0.22345,0.94727,0.22967,-0.11205
0.54707,0.3169,-0.77479,-3.1838
-0.84011,-0.069404,-0.53796,2.7902
-0.21813,0.95128,0.21792,-0.032294
0.49662,0.30042,-0.81432,-3.1221
-0.86982,-0.09061,-0.48498,2.7948
-0.21346,0.95534,0.20436,0.048961
0.4448,0.28128,-0.85032,-3.1931
-0.89844,-0.10719,-0.42581,2.8328
-0.20522,0.95982,0.19139,-0.046022
0.38818,0.25934,-0.88434,-2.7549
-0.92337,-0.12126,-0.36425,2.6372
-0.19729,0.96381,0.17927,-0.032598
0.32933,0.2374,-0.91388,-3.4266
-0.9417,-0.1356,-0.30791,3.0678
-0.19346,0.96699,0.16583,-0.046451
0.27526,0.21574,-0.93685,-2.9178
-0.95486,-0.14922,-0.25687,3.1743
-0.19236,0.96951,0.15185,0.15215
0.22638,0.1944,-0.95444,-3.2631
-0.96422,-0.16354,-0.20867,3.4324
-0.19432,0.97138,0.13661,0.058135
0.18036,0.17227,-0.9684,-2.5847
-0.97134,-0.17586,-0.15993,3.346
-0.19626,0.97291,0.12217,0.15558
0.13411,0.15006,-0.97954,-3.2231
-0.97573,-0.18826,-0.11187,3.4025
-0.20027,0.97376,0.10808,0.011047
0.088586,0.12786,-0.98783,-2.6428
-0.97818,-0.19988,-0.056599,3.0904
-0.20464,0.97404,0.096808,-0.045035
0.035779,0.10628,-0.99369,-2.714
-0.97759,-0.21054,-0.00090081,3.0886
-0.20983,0.97395,0.086019,0.028914
-0.017233,0.08428,-0.99629,-2.3766
-0.9737,-0.22134,0.053969,3.1157
-0.21707,0.97325,0.075322,-0.076208
-0.069197,0.061626,-0.9957,-2.172
-0.96691,-0.23003,0.11034,2.941
-0.2241,0.97249,0.063656,-0.039341
-0.12195,0.036822,-0.99185,-1.9993
-0.957,-0.23711,0.16712,2.8823
-0.23152,0.97141,0.052474,-0.15538
-0.17478,0.011526,-0.98454,-1.6258
-0.94407,-0.2429,0.22301,2.8677
-0.23919,0.96998,0.043945,-0.23173
-0.22699,-0.011854,-0.97383,-1.4626
-0.92907,-0.24713,0.27523,2.8373
-0.24686,0.96838,0.036182,-0.1124
-0.27546,-0.034327,-0.9607,-1.5518
-0.91128,-0.24975,0.3274,2.815
-0.25478,0.96659,0.028212,-0.14133
-0.32351,-0.057704,-0.94447,-1.4177
-0.89093,-0.25087,0.37856,2.6255
-0.263,0.96458,0.020271,-0.23507
-0.37023,-0.0815,-0.92536,-1.032
-0.86778,-0.25138,0.42868,2.6104
-0.27123,0.96239,0.015315,-0.20463
-0.41641,-0.10298,-0.90333,-1.2125
-0.8442,-0.25054,0.47388,2.7157
-0.27923,0.96017,0.010203,-0.20382
-0.45756,-0.12371,-0.88053,-1.075
-0.81844,-0.24757,0.51852,3.0032
-0.28652,0.95806,0.005194,-0.25518
-0.49806,-0.14431,-0.85505,-1.3178
-0.78909,-0.24332,0.56403,2.5668
-0.29361,0.95592,0.0016199,-0.23595
-0.53956,-0.16433,-0.82575,-1.0857
-0.75983,-0.23711,0.60534,2.7055
-0.299,0.95425,-0.0015336,-0.35741
-0.57729,-0.18216,-0.79596,-1.1862
-0.72762,-0.23,0.64627,2.5489
-0.30467,0.95245,-0.0040488,-0.28318
-0.61461,-0.19984,-0.7631,-1.1061
-0.69642,-0.22284,0.68216,2.6459
-0.31083,0.95044,-0.0068563,-0.25759
-0.64682,-0.21681,-0.73117,-0.87652
-0.66558,-0.2145,0.71484,2.6924
-0.31699,0.94837,-0.010579,-0.28716
-0.67567,-0.23364,-0.6992,-0.79376
-0.63221,-0.20649,0.74678,2.8699
-0.32331,0.94622,-0.012066,-0.31162
-0.70412,-0.24907,-0.66497,-0.97285
-0.60666,-0.19617,0.77038,3.3071
-0.33094,0.94343,-0.020381,-0.19475
-0.7228,-0.26731,-0.63726,-1.0256
-0.58168,-0.1832,0.79252,2.8995
-0.33822,0.94056,-0.030824,-0.046707
-0.73977,-0.28597,-0.60907,-0.64804
-0.55398,-0.16804,0.8154,2.8018
-0.34582,0.93737,-0.041775,-0.080067
-0.75731,-0.30512,-0.5774,-0.68461
-0.52214,-0.15509,0.83864,3.1239
-0.35026,0.93557,-0.045057,-0.25292
-0.77762,-0.31727,-0.54282,-0.8504
-0.48938,-0.14301,0.86026,3.0107
-0.35092,0.93537,-0.044139,-0.29905
-0.79835,-0.32348,-0.50794,-0.82703
-0.45731,-0.13096,0.87961,3.3221
-0.35026,0.93567,-0.042799,-0.42304
-0.81742,-0.32766,-0.47377,-1.072
-0.42509,-0.11792,0.89744,2.7827
-0.34716,0.93689,-0.041332,-0.25216
-0.83593,-0.32913,-0.4392,-0.68591
-0.39104,-0.10461,0.91441,2.7706
-0.33892,0.94007,-0.037389,-0.42349
-0.8557,-0.32453,-0.40306,-0.66421
-0.35688,-0.090984,0.92971,3.0451
-0.33021,0.94328,-0.034441,-0.41098
-0.87384,-0.31929,-0.36668,-0.83158
0.18926,-0.9813,0.035174,30.29
0.48748,0.062803,-0.87087,27.96
0.85238,0.18197,0.49024,-26.647
0.17312,-0.98408,0.040247,29.96
0.45838,0.044334,-0.88765,27.916
0.87173,0.17212,0.45875,-27.07
0.15371,-0.98732,0.039554,30.276
0.42836,0.03051,-0.90309,27.812
0.89044,0.15576,0.42762,-26.593
0.086431,-0.99553,0.037971,30.074
0.3965,-0.00059156,-0.91803,28.149
0.91396,0.094402,0.39468,-26.674
0.075342,-0.99644,0.037804,30.195
0.38946,-0.005495,-0.92103,28.239
0.91796,0.084116,0.38766,-26.462
0.013337,-0.9988,0.04709,30.019
0.34567,-0.039585,-0.93752,27.935
0.93826,0.028782,0.34472,-26.569
-0.00045292,-0.99855,0.053898,30.197
0.29944,-0.05156,-0.95272,28.271
0.95411,0.015708,0.29903,-26.603
-0.014303,-0.99807,0.060468,29.996
0.25205,-0.06212,-0.96572,28.16
0.96761,0.0014286,0.25245,-26.622
-0.026429,-0.99742,0.066793,29.82
0.2063,-0.070819,-0.97592,28.245
0.97813,-0.012013,0.20763,-26.595
-0.095998,-0.99313,0.066982,30.112
0.14208,-0.080275,-0.98659,28.266
0.98519,-0.085195,0.14881,-26.212
-0.091832,-0.99354,-0.066614,34.449
-0.16924,-0.05035,0.98429,-35.425
-0.98129,0.10166,-0.16353,-15.703
-0.090986,-0.99322,-0.072322,34.663
-0.17115,-0.055947,0.98365,-35.403
-0.98103,0.10188,-0.1649,-15.68
-0.078339,-0.99525,-0.057725,34.445
-0.13635,-0.046662,0.98956,-35.557
-0.98756,0.085392,-0.13205,-15.583
-0.077993,-0.99609,-0.041475,34.527
-0.094979,-0.033989,0.9949,-35.575
-0.99242,0.081535,-0.091957,-15.83
-0.078623,-0.99658,-0.02554,34.313
-0.052967,-0.021407,0.99837,-35.575
-0.9955,0.079847,-0.051102,-15.727
-0.079265,-0.99679,-0.010845,34.529
-0.0075394,-0.01028,0.99992,-35.463
-0.99683,0.079341,-0.0067004,-15.868
-0.078055,-0.99694,0.0032855,34.645
0.039039,0.00023651,0.99924,-35.564
-0.99618,0.078124,0.038901,-15.865
-0.078105,-0.99678,0.018269,34.536
0.083496,0.01172,0.99644,-35.539
-0.99344,0.079352,0.082311,-15.783
-0.077427,-0.99641,0.034155,34.5
0.12493,0.024292,0.99187,-35.545
-0.98914,0.081064,0.1226,-15.589
-0.073899,-0.99519,0.064262,33.997
0.1497,0.052638,0.98733,-35.467
-0.98597,0.082582,0.14509,-14.993
-0.067274,-0.99328,0.094174,33.996
0.17342,0.08131,0.98149,-35.522
-0.98255,0.082361,0.16679,-15.011
-0.060468,-0.99037,0.12456,33.88
0.20143,0.11011,0.97329,-35.448
-0.97763,0.083943,0.19283,-15.131
-0.053296,-0.98645,0.15514,33.931
0.22537,0.13947,0.96424,-35.367
-0.97281,0.086353,0.21488,-14.96
-0.044892,-0.98156,0.18578,34.034
0.25247,0.16879,0.95277,-35.487
-0.96656,0.089677,0.24024,-15.051
-0.036258,-0.9753,0.21789,33.92
0.27962,0.19943,0.93917,-35.466
-0.95943,0.094979,0.26548,-15.121
-0.02523,-0.96726,0.25252,33.697
0.31203,0.23236,0.92122,-35.5
-0.94974,0.10204,0.29595,-15.357
-0.014177,-0.95757,0.28785,33.895
0.34595,0.2654,0.89993,-35.166
-0.93815,0.11234,0.32751,-15.265
-0.0010908,-0.94714,0.32081,33.84
0.37882,0.29651,0.87669,-35.359
-0.92547,0.12249,0.35847,-15.244
0.01406,-0.93494,0.35452,33.809
0.41234,0.32843,0.84977,-35.316
-0.91092,0.13423,0.39013,-15.283
0.031595,-0.92072,0.38894,33.756
0.44559,0.3613,0.81909,-35.172
-0.89468,0.14743,0.42168,-15.361
0.052314,-0.90487,0.42246,33.629
0.48572,0.39268,0.78095,-35.129
-0.87255,0.16434,0.46005,-15.693
0.072516,-0.88908,0.45198,33.768
0.52247,0.41988,0.74211,-35.203
-0.84957,0.18233,0.49497,-15.576
0.091016,-0.87136,0.48213,33.673
0.55071,0.44742,0.70465,-35.351
-0.82972,0.20138,0.52059,-15.315
0.10753,-0.85181,0.5127,33.606
0.57566,0.4738,0.66643,-35.349
-0.81059,0.22348,0.5413,-15.16
0.1263,-0.83096,0.54181,33.748
0.59908,0.49922,0.626,-35.118
-0.79066,0.24553,0.56087,-14.873
0.14822,-0.80958,0.56798,33.83
0.62034,0.5234,0.58415,-35.074
-0.7702,0.26576,0.5798,-14.966
0.16899,-0.78611,0.59454,33.648
0.63758,0.54719,0.54228,-35.198
-0.75162,0.28742,0.59368,-14.91
0.19307,-0.76179,0.61838,33.87
0.65689,0.56851,0.49527,-34.929
-0.72885,0.31059,0.61018,-14.882
0.21731,-0.73589,0.64128,33.83
0.67581,0.58748,0.44513,-34.967
-0.70431,0.33665,0.62499,-14.957
0.24244,-0.70774,0.66357,33.913
0.69236,0.60534,0.39268,-34.864
-0.6796,0.36423,0.63677,-14.799
-0.33333,0.66667,0.66667,0
0.66667,-0.33333,0.66667,0
0.66667,0.66667,-0.33333,0
