15.601,-1.9705,16.075
15.613,-1.7983,16.086
15.677,-1.7629,16.022
15.818,-1.8294,15.859
15.638,-1.88,16.048
15.732,-1.8186,15.955
15.594,-1.8374,16.097
15.615,-1.9076,16.076
15.863,-1.7528,15.815
15.69,-1.3643,16.244
15.869,-1.8893,15.936
30.768,-1.77,-14.369
30.425,-1.7966,-14.399
30.425,-1.7966,-14.399
31.796,-3.6489,-21.179
31.37,-3.6764,-21.17
31.37,-3.6764,-21.17
31.501,-3.5139,-20.244
31.501,-3.5139,-20.244
